,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
2014-02-11,15.0,39470.0,2924.0,12.0,23242.0,25.0,7787.0,57831.0,4894.0,15.0,19240.0,34533.0,5441.0,27723.0,50297.0,0.0,14.0,32624.0,25519.0,2905.0,24805.0,23.0,2529.0,26527.0,5286.0,20.0,22.0,2591.0,15.0,19.0,149.0,2407.0,52.0,23.0,59.0,11.0,19.0,26912.0,22.0,10658.0,15793.0,2406.0,2241.0,39.0,10.0,2052.0,1867.0,44796.0,48.0,37.0,43.0,52512.0,31696.0,37.0,1855.0,34.0,49.0,74.0,1682.0,12842.0,2131.0,27.0,19.0,22767.0,21.0,1416.0,1562.0,10787.0,2454.0,30.0,16.0,3087.0,10.0,3002.0,3786.0,48.0,3812.0,5886.0,3896.0,21.0,24.0,5688.0,1668.0,6.0,21.0,4642.0,1839.0,34.0,20.0,23.0,33.0,15.0,101.0,41.0,52.0,60.0,10.0,11.0,86.0,1877.0,98.0,2206.0,77.0,20.0,1938.0,4601.0,25.0,3.0,1466.0,21.0,12.0,11.0,33.0,4352.0,4021.0,62.0,13.0,79.0,65.0,56.0,2477.0,17.0,17.0,2442.0,1846.0,1209.0,13.0,19.0,1007.0,26.0,7.0,115.0,47.0,12.0,22.0,12.0,28.0,13.0,17.0,1521.0,28.0,53.0,54.0,19.0,71.0,1123.0,29.0,14.0,42.0,920.0,48.0,13.0,2.0,22.0,835.0,1037.0,31.0,7.0,26.0,12.0,4.0,32.0,12.0,59.0,19.0,20.0,13.0,59.0,42.0,21.0,7.0,14.0,10.0,75.0,20.0,175.0,14.0,12.0,14.0,59.0,57.0,28.0,22.0,20.0,18.0,101.0,945.0
2014-02-18,32.0,44175.0,3093.0,10.0,24923.0,25.0,8176.0,58814.0,4632.0,2.0,18885.0,34589.0,5340.0,28816.0,49215.0,27769.0,25.0,35627.0,27212.0,2960.0,25764.0,34.0,2540.0,28755.0,5298.0,26.0,24.0,2645.0,20.0,29.0,227.0,2511.0,64.0,23.0,78.0,11.0,24.0,30239.0,13.0,9557.0,17236.0,2476.0,2215.0,39.0,14.0,1989.0,1895.0,44165.0,78.0,43.0,68.0,51499.0,34225.0,31.0,1929.0,23.0,69.0,78.0,1941.0,12459.0,2202.0,24.0,27.0,22160.0,39.0,1417.0,1630.0,10637.0,2403.0,38.0,31.0,3104.0,13.0,2948.0,3916.0,39.0,3853.0,5733.0,3907.0,12.0,54.0,5756.0,1679.0,11.0,21.0,4668.0,1889.0,44.0,33.0,14.0,41.0,2.0,120.0,95.0,112.0,76.0,18.0,16.0,154.0,1965.0,120.0,2146.0,128.0,14.0,1973.0,4921.0,33.0,43.0,1435.0,19.0,19.0,26.0,57.0,4348.0,4098.0,64.0,25.0,114.0,95.0,60.0,2492.0,16.0,14.0,2547.0,1955.0,1260.0,26.0,39.0,984.0,49.0,28.0,23.0,88.0,25.0,19.0,23.0,28.0,11.0,3.0,1567.0,31.0,68.0,61.0,29.0,68.0,1151.0,31.0,21.0,76.0,961.0,71.0,8.0,24.0,29.0,1010.0,1069.0,35.0,11.0,26.0,21.0,9.0,47.0,15.0,85.0,16.0,12.0,15.0,67.0,38.0,22.0,6.0,16.0,12.0,153.0,33.0,235.0,17.0,20.0,10.0,184.0,44.0,45.0,37.0,35.0,18.0,143.0,864.0
2014-02-25,17.0,40202.0,2913.0,16.0,22132.0,24.0,7973.0,40899.0,4595.0,9.0,19155.0,38360.0,5261.0,32199.0,51982.0,33441.0,19.0,35112.0,27921.0,2667.0,28326.0,20.0,2352.0,27715.0,4862.0,21.0,20.0,2560.0,18.0,28.0,148.0,2398.0,44.0,16.0,56.0,29.0,17.0,28257.0,14.0,8971.0,21857.0,2406.0,2138.0,32.0,14.0,1882.0,1789.0,45479.0,46.0,23.0,49.0,51986.0,33169.0,22.0,1684.0,26.0,39.0,67.0,1417.0,11806.0,1903.0,20.0,17.0,21966.0,22.0,1334.0,1484.0,10446.0,2245.0,26.0,15.0,2732.0,12.0,2827.0,3527.0,23.0,3448.0,5472.0,3853.0,18.0,19.0,5512.0,1498.0,4.0,13.0,4341.0,1640.0,12.0,20.0,4.0,36.0,13.0,35.0,47.0,22.0,50.0,28.0,14.0,31.0,1823.0,105.0,1965.0,68.0,17.0,1824.0,4556.0,18.0,25.0,1309.0,14.0,14.0,13.0,34.0,3812.0,3708.0,42.0,19.0,35.0,52.0,32.0,2190.0,17.0,11.0,2336.0,1840.0,1115.0,14.0,54.0,949.0,28.0,26.0,12.0,14.0,14.0,11.0,11.0,28.0,8.0,5.0,1387.0,15.0,38.0,20.0,23.0,41.0,1044.0,18.0,9.0,24.0,813.0,15.0,5.0,12.0,41.0,1472.0,1008.0,23.0,5.0,20.0,16.0,14.0,23.0,13.0,42.0,11.0,9.0,12.0,14.0,20.0,18.0,15.0,9.0,10.0,55.0,26.0,72.0,9.0,12.0,15.0,24.0,68.0,35.0,24.0,25.0,20.0,44.0,912.0
2014-03-04,13.0,45616.0,2684.0,18.0,31082.0,15.0,7570.0,52913.0,4659.0,27.0,20261.0,38314.0,4961.0,32818.0,53221.0,26470.0,9.0,30092.0,25960.0,2650.0,29568.0,16.0,2222.0,30384.0,4860.0,14.0,9.0,2280.0,7.0,23.0,123.0,2160.0,61.0,17.0,50.0,20.0,8.0,31528.0,22.0,9029.0,23366.0,2177.0,1969.0,27.0,12.0,1706.0,1582.0,46842.0,43.0,26.0,41.0,58094.0,36642.0,26.0,1618.0,14.0,35.0,51.0,1259.0,11314.0,1702.0,23.0,16.0,23670.0,14.0,1243.0,1330.0,10099.0,2095.0,25.0,18.0,2546.0,20.0,2517.0,3418.0,46.0,3064.0,5290.0,3514.0,13.0,11.0,5353.0,1304.0,8.0,15.0,4175.0,1553.0,8.0,27.0,5.0,25.0,0.0,65.0,24.0,9.0,30.0,11.0,5.0,75.0,1686.0,69.0,1812.0,46.0,18.0,1626.0,4306.0,31.0,4.0,1381.0,8.0,9.0,8.0,40.0,3753.0,3326.0,29.0,10.0,90.0,49.0,22.0,1931.0,16.0,4.0,2038.0,1620.0,1058.0,20.0,21.0,823.0,35.0,4.0,73.0,23.0,12.0,6.0,9.0,7.0,11.0,6.0,1284.0,12.0,42.0,29.0,33.0,18.0,904.0,20.0,19.0,13.0,786.0,29.0,11.0,7.0,15.0,2374.0,853.0,10.0,33.0,17.0,6.0,5.0,9.0,6.0,37.0,10.0,4.0,12.0,10.0,50.0,10.0,6.0,9.0,7.0,40.0,11.0,63.0,4.0,6.0,6.0,14.0,80.0,8.0,25.0,19.0,7.0,58.0,843.0
2014-03-11,12.0,37832.0,2608.0,15.0,23423.0,21.0,7955.0,45051.0,4443.0,26.0,18732.0,36547.0,4552.0,30169.0,50908.0,22245.0,17.0,0.0,23797.0,2404.0,27187.0,32.0,2199.0,26931.0,4497.0,18.0,16.0,2106.0,16.0,26.0,116.0,1889.0,43.0,16.0,76.0,21.0,13.0,25184.0,36.0,8123.0,20384.0,1794.0,1730.0,36.0,9.0,1590.0,1363.0,42751.0,41.0,30.0,40.0,48303.0,32440.0,28.0,1369.0,28.0,30.0,79.0,2200.0,10408.0,1409.0,21.0,14.0,21561.0,33.0,1029.0,1152.0,9201.0,1828.0,27.0,13.0,2332.0,16.0,1816.0,2960.0,43.0,3020.0,4831.0,3113.0,19.0,15.0,4877.0,1031.0,7.0,14.0,3865.0,1277.0,14.0,21.0,15.0,125.0,6.0,34.0,24.0,15.0,50.0,10.0,11.0,33.0,1490.0,107.0,1609.0,57.0,10.0,1361.0,4041.0,11.0,47.0,1219.0,13.0,17.0,10.0,33.0,3247.0,3199.0,14.0,14.0,37.0,24.0,17.0,1911.0,17.0,15.0,1987.0,1366.0,989.0,17.0,19.0,747.0,33.0,9.0,105.0,13.0,21.0,16.0,19.0,16.0,5.0,11.0,1094.0,16.0,33.0,19.0,29.0,14.0,836.0,25.0,31.0,17.0,724.0,10.0,7.0,9.0,25.0,2138.0,872.0,24.0,3.0,24.0,10.0,6.0,21.0,9.0,10.0,19.0,6.0,9.0,9.0,44.0,7.0,10.0,10.0,10.0,20.0,21.0,24.0,11.0,11.0,14.0,17.0,42.0,18.0,27.0,13.0,15.0,13.0,766.0
2014-03-18,10.0,42649.0,2403.0,18.0,25461.0,17.0,7789.0,46329.0,3997.0,22.0,18477.0,37304.0,3993.0,32041.0,52313.0,22339.0,14.0,39591.0,27877.0,2118.0,28858.0,24.0,1941.0,27471.0,3967.0,23.0,17.0,1986.0,14.0,23.0,156.0,1639.0,55.0,10.0,97.0,32.0,12.0,29227.0,16.0,7655.0,21572.0,1560.0,1521.0,23.0,16.0,1414.0,1157.0,45472.0,85.0,27.0,55.0,51935.0,34112.0,29.0,1207.0,22.0,47.0,83.0,1690.0,9688.0,1244.0,23.0,8.0,23543.0,23.0,959.0,976.0,8477.0,1662.0,34.0,14.0,2020.0,18.0,1633.0,2764.0,33.0,2788.0,4348.0,2954.0,18.0,21.0,4557.0,979.0,8.0,10.0,3377.0,1051.0,10.0,27.0,10.0,172.0,3.0,21.0,69.0,24.0,48.0,24.0,11.0,30.0,1288.0,107.0,1438.0,89.0,15.0,1233.0,3819.0,19.0,19.0,1031.0,8.0,16.0,19.0,35.0,2917.0,2985.0,22.0,8.0,36.0,31.0,17.0,1762.0,9.0,18.0,1938.0,1181.0,931.0,25.0,30.0,653.0,17.0,12.0,17.0,9.0,15.0,14.0,7.0,29.0,6.0,3.0,971.0,21.0,50.0,13.0,33.0,22.0,769.0,14.0,41.0,11.0,676.0,11.0,6.0,4.0,42.0,1020.0,792.0,25.0,11.0,18.0,11.0,9.0,20.0,8.0,29.0,15.0,8.0,13.0,19.0,39.0,12.0,12.0,5.0,19.0,28.0,14.0,36.0,10.0,15.0,17.0,16.0,47.0,14.0,20.0,30.0,11.0,24.0,725.0
2014-03-25,22.0,38044.0,2274.0,14.0,23456.0,26.0,7611.0,43723.0,3745.0,20.0,17156.0,39477.0,3941.0,31922.0,51635.0,21330.0,12.0,30019.0,25250.0,1868.0,29768.0,17.0,1867.0,29142.0,3826.0,16.0,16.0,1782.0,47.0,17.0,122.0,1455.0,54.0,13.0,60.0,29.0,19.0,26275.0,17.0,6976.0,23016.0,1434.0,1405.0,35.0,12.0,1271.0,1069.0,43858.0,46.0,79.0,36.0,47633.0,31694.0,27.0,1075.0,14.0,24.0,60.0,1481.0,8844.0,1061.0,19.0,11.0,20640.0,64.0,858.0,921.0,7589.0,1565.0,70.0,18.0,1935.0,63.0,1457.0,2606.0,37.0,2575.0,4006.0,2747.0,22.0,21.0,4036.0,918.0,5.0,12.0,3108.0,964.0,13.0,18.0,7.0,104.0,1.0,25.0,22.0,19.0,46.0,21.0,14.0,32.0,1248.0,84.0,1405.0,79.0,13.0,1070.0,3569.0,20.0,11.0,868.0,8.0,14.0,13.0,43.0,2584.0,2769.0,27.0,11.0,44.0,36.0,21.0,1692.0,11.0,22.0,1736.0,1148.0,805.0,28.0,23.0,610.0,31.0,10.0,14.0,9.0,18.0,7.0,16.0,23.0,11.0,2.0,861.0,18.0,41.0,24.0,96.0,18.0,702.0,18.0,44.0,13.0,636.0,10.0,2.0,6.0,13.0,977.0,766.0,21.0,7.0,23.0,11.0,15.0,8.0,6.0,13.0,12.0,14.0,15.0,18.0,85.0,11.0,5.0,6.0,15.0,19.0,15.0,25.0,13.0,10.0,13.0,24.0,69.0,24.0,31.0,17.0,12.0,23.0,707.0
2014-04-01,18.0,43883.0,2419.0,19.0,28082.0,21.0,7807.0,47488.0,4081.0,25.0,19353.0,43972.0,4105.0,36056.0,53875.0,25366.0,13.0,37614.0,29196.0,1911.0,35353.0,15.0,1827.0,31331.0,3929.0,26.0,14.0,1819.0,14.0,26.0,112.0,1557.0,58.0,16.0,45.0,26.0,16.0,31647.0,22.0,7138.0,25151.0,1420.0,1368.0,27.0,16.0,1293.0,1217.0,49614.0,32.0,42.0,41.0,55879.0,36258.0,30.0,1073.0,27.0,37.0,58.0,1446.0,9016.0,1087.0,15.0,12.0,23397.0,25.0,786.0,875.0,7863.0,1544.0,39.0,20.0,1927.0,20.0,1441.0,2478.0,33.0,2810.0,3937.0,2666.0,19.0,22.0,4214.0,891.0,9.0,15.0,3090.0,910.0,32.0,19.0,6.0,19.0,4.0,35.0,20.0,42.0,50.0,17.0,9.0,41.0,1253.0,103.0,1288.0,57.0,11.0,1124.0,3471.0,17.0,11.0,988.0,12.0,11.0,9.0,32.0,2469.0,2889.0,49.0,13.0,45.0,29.0,37.0,1760.0,22.0,11.0,1806.0,1083.0,880.0,18.0,21.0,610.0,33.0,19.0,36.0,21.0,14.0,12.0,23.0,23.0,15.0,2.0,888.0,22.0,32.0,42.0,35.0,48.0,661.0,24.0,14.0,22.0,647.0,21.0,5.0,24.0,32.0,1018.0,762.0,27.0,13.0,21.0,16.0,5.0,19.0,14.0,56.0,15.0,9.0,16.0,22.0,50.0,35.0,8.0,14.0,8.0,80.0,15.0,65.0,8.0,18.0,14.0,23.0,96.0,23.0,25.0,16.0,15.0,30.0,724.0
2014-04-08,7.0,40991.0,2220.0,19.0,26614.0,26.0,7321.0,45897.0,3690.0,25.0,18950.0,51636.0,3787.0,42687.0,52320.0,23621.0,11.0,32599.0,27188.0,1786.0,39303.0,29.0,1673.0,30320.0,3673.0,16.0,16.0,1717.0,14.0,23.0,125.0,1452.0,71.0,14.0,65.0,24.0,13.0,28556.0,21.0,6656.0,30098.0,1393.0,1305.0,38.0,4.0,1126.0,1109.0,48794.0,56.0,37.0,33.0,52874.0,33496.0,45.0,1000.0,26.0,36.0,60.0,1493.0,8085.0,1076.0,14.0,11.0,24146.0,35.0,710.0,879.0,7234.0,1471.0,30.0,13.0,1721.0,30.0,1306.0,2230.0,74.0,2543.0,3717.0,2343.0,17.0,11.0,3792.0,846.0,9.0,21.0,2938.0,820.0,15.0,17.0,25.0,63.0,17.0,40.0,33.0,15.0,56.0,16.0,5.0,27.0,1213.0,79.0,1277.0,33.0,16.0,1070.0,2841.0,25.0,28.0,869.0,11.0,17.0,14.0,34.0,2480.0,2784.0,31.0,11.0,38.0,28.0,26.0,1538.0,29.0,7.0,1687.0,1036.0,834.0,22.0,21.0,526.0,38.0,7.0,169.0,21.0,9.0,3.0,5.0,22.0,10.0,10.0,806.0,17.0,38.0,22.0,41.0,17.0,635.0,11.0,18.0,13.0,603.0,29.0,28.0,6.0,19.0,944.0,710.0,22.0,25.0,21.0,7.0,8.0,14.0,11.0,24.0,6.0,5.0,9.0,7.0,71.0,10.0,4.0,13.0,9.0,26.0,12.0,11.0,7.0,4.0,15.0,14.0,58.0,6.0,35.0,24.0,8.0,21.0,675.0
2014-04-15,7.0,39244.0,2106.0,26.0,22831.0,19.0,7523.0,38405.0,3667.0,17.0,18481.0,59623.0,3542.0,47955.0,66608.0,21284.0,9.0,28986.0,21959.0,1732.0,44185.0,19.0,1662.0,27179.0,3537.0,12.0,15.0,1632.0,8.0,12.0,95.0,1339.0,42.0,17.0,37.0,25.0,11.0,25715.0,8.0,6437.0,40681.0,1177.0,1305.0,22.0,12.0,1177.0,1022.0,37851.0,17.0,26.0,26.0,49741.0,25821.0,32.0,980.0,14.0,30.0,39.0,1428.0,8076.0,1006.0,11.0,14.0,23364.0,21.0,719.0,737.0,7183.0,1350.0,30.0,12.0,1692.0,26.0,1207.0,2222.0,36.0,2608.0,3501.0,2283.0,11.0,10.0,3763.0,803.0,10.0,18.0,2814.0,827.0,5.0,24.0,8.0,71.0,0.0,19.0,18.0,11.0,42.0,18.0,3.0,23.0,1099.0,62.0,1232.0,51.0,13.0,1012.0,2911.0,17.0,30.0,851.0,12.0,17.0,12.0,19.0,2300.0,2770.0,26.0,6.0,21.0,22.0,10.0,1654.0,11.0,15.0,1780.0,930.0,812.0,18.0,23.0,502.0,31.0,8.0,19.0,13.0,21.0,11.0,11.0,21.0,10.0,8.0,723.0,19.0,42.0,16.0,19.0,22.0,630.0,10.0,13.0,8.0,591.0,18.0,2.0,30.0,29.0,911.0,750.0,15.0,8.0,15.0,7.0,9.0,7.0,6.0,11.0,14.0,7.0,14.0,5.0,32.0,11.0,3.0,2.0,10.0,24.0,19.0,10.0,16.0,8.0,10.0,13.0,149.0,21.0,26.0,17.0,12.0,22.0,762.0
2014-04-22,13.0,40198.0,2130.0,30.0,26124.0,16.0,7202.0,43755.0,3433.0,17.0,16541.0,53112.0,3699.0,44846.0,51382.0,22140.0,12.0,31297.0,24541.0,1556.0,40872.0,14.0,1619.0,29467.0,3469.0,12.0,15.0,1639.0,11.0,25.0,98.0,1282.0,30.0,10.0,39.0,17.0,8.0,28155.0,12.0,6254.0,35544.0,1251.0,1220.0,29.0,7.0,1254.0,961.0,46003.0,35.0,32.0,57.0,48694.0,31875.0,24.0,1226.0,21.0,37.0,53.0,1244.0,7446.0,947.0,17.0,6.0,21770.0,19.0,681.0,735.0,7036.0,1593.0,24.0,13.0,1560.0,23.0,1278.0,1982.0,25.0,2545.0,3355.0,2232.0,16.0,12.0,3463.0,771.0,5.0,18.0,2666.0,839.0,17.0,29.0,3.0,46.0,0.0,20.0,15.0,20.0,47.0,18.0,2.0,24.0,1066.0,83.0,1154.0,52.0,6.0,951.0,2841.0,11.0,8.0,862.0,15.0,11.0,15.0,27.0,2160.0,2782.0,23.0,12.0,30.0,8.0,21.0,1647.0,16.0,15.0,1722.0,895.0,847.0,19.0,22.0,485.0,29.0,5.0,57.0,12.0,17.0,6.0,14.0,12.0,13.0,2.0,722.0,14.0,34.0,17.0,32.0,17.0,602.0,10.0,19.0,9.0,573.0,32.0,3.0,26.0,20.0,923.0,740.0,15.0,14.0,14.0,13.0,3.0,9.0,8.0,18.0,9.0,10.0,24.0,11.0,33.0,10.0,8.0,8.0,8.0,23.0,11.0,21.0,2.0,15.0,13.0,16.0,178.0,22.0,25.0,18.0,11.0,18.0,679.0
2014-04-29,26.0,50675.0,2202.0,25.0,27053.0,32.0,7223.0,49141.0,3632.0,15.0,21979.0,58427.0,3641.0,45161.0,65501.0,25433.0,11.0,38949.0,28553.0,1529.0,45133.0,18.0,1632.0,31963.0,3670.0,13.0,25.0,1632.0,18.0,27.0,101.0,1378.0,49.0,6.0,39.0,20.0,18.0,32693.0,13.0,6566.0,33978.0,1226.0,1264.0,35.0,12.0,1195.0,1071.0,48362.0,42.0,37.0,44.0,59041.0,35649.0,27.0,1566.0,25.0,39.0,64.0,1533.0,7136.0,1041.0,25.0,12.0,27945.0,36.0,684.0,745.0,7062.0,1840.0,23.0,23.0,1557.0,30.0,1415.0,2095.0,31.0,2761.0,3284.0,2170.0,22.0,23.0,3517.0,786.0,11.0,18.0,2741.0,822.0,11.0,16.0,2.0,17.0,5.0,38.0,24.0,20.0,50.0,22.0,14.0,33.0,1127.0,90.0,1079.0,79.0,15.0,989.0,2715.0,16.0,22.0,821.0,11.0,16.0,21.0,36.0,2131.0,2836.0,37.0,16.0,33.0,31.0,32.0,1714.0,25.0,16.0,1650.0,932.0,867.0,18.0,25.0,498.0,29.0,17.0,18.0,23.0,20.0,9.0,12.0,19.0,10.0,5.0,673.0,26.0,45.0,39.0,38.0,31.0,626.0,30.0,27.0,16.0,628.0,17.0,6.0,38.0,34.0,923.0,716.0,37.0,14.0,21.0,18.0,10.0,23.0,9.0,37.0,17.0,13.0,16.0,24.0,41.0,32.0,11.0,11.0,15.0,50.0,24.0,57.0,13.0,9.0,14.0,25.0,147.0,30.0,21.0,23.0,16.0,38.0,668.0
2014-05-06,17.0,50178.0,2228.0,15.0,30274.0,21.0,7503.0,44753.0,3798.0,26.0,3299.0,47886.0,3847.0,36696.0,58609.0,26284.0,7.0,38405.0,30750.0,1716.0,37225.0,20.0,1651.0,32534.0,3692.0,17.0,14.0,1712.0,15.0,20.0,148.0,1446.0,52.0,17.0,64.0,17.0,12.0,32998.0,12.0,6580.0,27656.0,1331.0,1421.0,29.0,6.0,1292.0,1187.0,49319.0,53.0,23.0,48.0,58140.0,37289.0,45.0,1934.0,17.0,37.0,61.0,1550.0,7544.0,1113.0,13.0,13.0,27923.0,21.0,776.0,820.0,7182.0,2483.0,27.0,13.0,1699.0,16.0,1641.0,2206.0,73.0,3030.0,3341.0,2297.0,11.0,12.0,3706.0,936.0,15.0,11.0,2724.0,897.0,17.0,23.0,23.0,44.0,12.0,21.0,32.0,12.0,59.0,16.0,7.0,29.0,1261.0,57.0,1271.0,45.0,9.0,1112.0,2882.0,24.0,34.0,782.0,12.0,12.0,15.0,37.0,2435.0,3142.0,36.0,9.0,51.0,34.0,33.0,1850.0,16.0,8.0,1904.0,914.0,916.0,16.0,27.0,552.0,25.0,10.0,192.0,12.0,16.0,3.0,3.0,9.0,4.0,13.0,850.0,13.0,28.0,30.0,25.0,33.0,673.0,22.0,19.0,8.0,736.0,11.0,19.0,12.0,12.0,1022.0,869.0,12.0,20.0,21.0,4.0,2.0,13.0,9.0,21.0,8.0,6.0,7.0,3.0,85.0,8.0,5.0,9.0,7.0,34.0,11.0,45.0,9.0,5.0,6.0,20.0,57.0,2.0,26.0,22.0,8.0,19.0,820.0
2014-05-13,13.0,37709.0,2205.0,20.0,25261.0,19.0,7165.0,42859.0,3458.0,22.0,0.0,45154.0,3995.0,36051.0,54436.0,21664.0,13.0,32095.0,25399.0,1837.0,35959.0,18.0,1678.0,29083.0,3325.0,16.0,9.0,1821.0,5.0,20.0,85.0,1472.0,40.0,17.0,30.0,16.0,9.0,25815.0,17.0,6474.0,30131.0,1489.0,1717.0,13.0,6.0,1492.0,1387.0,45647.0,31.0,26.0,25.0,48511.0,30639.0,27.0,1857.0,16.0,26.0,64.0,1071.0,7347.0,1419.0,13.0,17.0,26119.0,19.0,778.0,859.0,6779.0,2641.0,22.0,17.0,1837.0,13.0,1920.0,2193.0,29.0,3354.0,3637.0,2355.0,24.0,17.0,3464.0,1051.0,6.0,11.0,2838.0,1039.0,12.0,22.0,5.0,27.0,4.0,20.0,15.0,19.0,58.0,18.0,4.0,28.0,1367.0,86.0,1304.0,48.0,8.0,1297.0,3217.0,22.0,14.0,809.0,9.0,12.0,13.0,31.0,2495.0,3211.0,22.0,5.0,21.0,23.0,20.0,2349.0,18.0,8.0,1991.0,953.0,1034.0,21.0,17.0,561.0,20.0,6.0,40.0,7.0,16.0,4.0,3.0,13.0,5.0,7.0,923.0,13.0,30.0,17.0,22.0,14.0,770.0,17.0,20.0,6.0,835.0,22.0,0.0,21.0,9.0,1171.0,884.0,15.0,30.0,8.0,11.0,6.0,9.0,4.0,16.0,5.0,8.0,32.0,10.0,26.0,2.0,7.0,6.0,2.0,15.0,12.0,26.0,10.0,9.0,9.0,22.0,76.0,9.0,10.0,16.0,9.0,16.0,988.0
2014-05-20,11.0,43777.0,2282.0,14.0,28246.0,20.0,7187.0,44427.0,3430.0,23.0,0.0,48360.0,4502.0,40853.0,55968.0,23754.0,5.0,34847.0,28836.0,1871.0,38428.0,20.0,1850.0,30634.0,3287.0,15.0,11.0,2027.0,10.0,20.0,120.0,1875.0,33.0,18.0,45.0,12.0,14.0,28912.0,11.0,6695.0,34098.0,1838.0,1785.0,16.0,11.0,1688.0,1925.0,55853.0,31.0,20.0,30.0,53570.0,34680.0,21.0,1469.0,11.0,36.0,50.0,1350.0,7167.0,2045.0,20.0,17.0,30286.0,21.0,939.0,1048.0,6655.0,2045.0,43.0,20.0,2051.0,15.0,2576.0,2407.0,23.0,3723.0,3866.0,2531.0,20.0,20.0,3729.0,1412.0,14.0,11.0,2964.0,1565.0,13.0,18.0,1.0,15.0,0.0,21.0,16.0,15.0,41.0,14.0,1.0,30.0,1502.0,53.0,1528.0,53.0,12.0,1554.0,3747.0,17.0,21.0,843.0,17.0,8.0,4.0,29.0,2856.0,3574.0,61.0,6.0,28.0,12.0,44.0,3048.0,12.0,14.0,2266.0,1149.0,1107.0,17.0,19.0,598.0,29.0,7.0,40.0,14.0,18.0,6.0,7.0,20.0,6.0,5.0,1352.0,13.0,38.0,51.0,24.0,52.0,782.0,20.0,21.0,7.0,928.0,21.0,0.0,11.0,9.0,1254.0,981.0,20.0,19.0,14.0,7.0,7.0,11.0,9.0,22.0,12.0,3.0,14.0,11.0,70.0,10.0,8.0,3.0,6.0,24.0,5.0,26.0,6.0,8.0,11.0,20.0,66.0,11.0,17.0,27.0,11.0,20.0,1131.0
2014-05-27,19.0,36735.0,2460.0,23.0,27979.0,21.0,7608.0,45031.0,3538.0,26.0,0.0,63407.0,4841.0,46921.0,64959.0,21949.0,17.0,33993.0,27748.0,2102.0,47003.0,22.0,1872.0,28895.0,3457.0,20.0,15.0,2329.0,12.0,25.0,130.0,2210.0,43.0,25.0,61.0,19.0,15.0,25164.0,15.0,7022.0,40073.0,2200.0,2040.0,26.0,14.0,2020.0,2546.0,45354.0,60.0,23.0,49.0,49522.0,30976.0,31.0,1283.0,26.0,49.0,44.0,1804.0,7663.0,2895.0,29.0,15.0,24033.0,38.0,1185.0,1345.0,7105.0,1884.0,28.0,13.0,2405.0,22.0,3517.0,2536.0,31.0,4695.0,4184.0,2730.0,20.0,12.0,3845.0,2055.0,14.0,20.0,3098.0,2087.0,21.0,23.0,7.0,195.0,6.0,26.0,35.0,33.0,56.0,19.0,7.0,47.0,1671.0,91.0,1810.0,100.0,9.0,1882.0,4681.0,18.0,100.0,858.0,8.0,12.0,21.0,35.0,3258.0,4593.0,72.0,12.0,50.0,40.0,70.0,3695.0,17.0,13.0,2774.0,1387.0,1279.0,23.0,24.0,710.0,37.0,20.0,43.0,16.0,26.0,13.0,12.0,20.0,8.0,5.0,1903.0,21.0,38.0,70.0,35.0,77.0,781.0,17.0,16.0,17.0,1117.0,15.0,6.0,25.0,13.0,1424.0,1107.0,17.0,12.0,17.0,9.0,9.0,16.0,11.0,40.0,18.0,11.0,22.0,16.0,84.0,24.0,7.0,6.0,13.0,53.0,19.0,46.0,14.0,12.0,19.0,35.0,71.0,26.0,21.0,16.0,16.0,38.0,1175.0
